qid,pos_tag_count
2793,"Counter({'DT': 2, 'MD': 1, 'VB': 1, 'NN': 1, 'JJS': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'PRP': 1, 'IN': 1, 'NNS': 1})"
2795,"Counter({'NN': 4, 'VB': 3, 'RB': 2, 'JJ': 2, 'DT': 2, 'MD': 1, ')': 1, 'WRB': 1, 'CC': 1, '(': 1, 'VBG': 1, 'TO': 1, 'PRP': 1, 'IN': 1, 'VBZ': 1, '.': 1})"
2797,"Counter({'NN': 2, 'IN': 2, 'DT': 2, 'VB': 1, 'WRB': 1, 'VBD': 1, '.': 1, 'PRP': 1})"
2799,"Counter({'NN': 3, 'IN': 2, 'VBZ': 1, '.': 1, 'WP': 1})"
2801,"Counter({'NN': 2, 'JJ': 2, 'VB': 1, 'IN': 1, '.': 1, 'WP': 1, 'VBZ': 1, ':': 1})"
2803,"Counter({'VB': 2, 'JJ': 2, 'WRB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'IN': 1})"
2805,"Counter({'VBP': 3, 'VB': 2, 'NN': 2, 'TO': 2, '.': 1, 'RB': 1, 'WP': 1, 'NNS': 1})"
2807,"Counter({'NN': 3, 'CD': 2, 'IN': 2, 'WRB': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1, '.': 1})"
2809,"Counter({'NN': 2, 'VB': 1, 'VBG': 1, 'JJS': 1, '.': 1, 'TO': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1})"
2811,"Counter({'VBN': 2, 'NNS': 1, 'VBP': 1, 'WRB': 1, '.': 1})"
2813,"Counter({'.': 1, 'VBP': 1, 'NNS': 1, 'IN': 1})"
2815,"Counter({'NN': 2, 'WRB': 1, 'RB': 1, 'VBD': 1, '.': 1, 'JJ': 1, 'IN': 1})"
2817,"Counter({'NN': 1, 'JJS': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
2819,"Counter({'NN': 3, 'VBP': 2, 'IN': 2, 'MD': 1, 'VB': 1, 'WP': 1, 'PRP$': 1, '.': 1, 'DT': 1, 'NNS': 1})"
2821,"Counter({'VB': 2, 'NN': 2, 'JJ': 2, 'MD': 1, 'RB': 1, 'VBD': 1, 'RBR': 1, ',': 1, 'CD': 1, 'TO': 1, 'PRP': 1, 'IN': 1, 'DT': 1, '.': 1})"
2823,"Counter({'VB': 2, 'JJ': 2, 'WRB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'IN': 1, 'NNS': 1})"
2825,"Counter({'IN': 3, 'VB': 2, 'NN': 2, 'WRB': 1, '.': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
2827,"Counter({'JJ': 2, 'IN': 2, 'VB': 1, 'NN': 1, 'WP': 1, '.': 1, 'TO': 1, 'PRP': 1, 'VBZ': 1, 'DT': 1})"
2829,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'VBN': 1, '.': 1, 'IN': 1})"
2831,"Counter({'VB': 1, '.': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'DT': 1, 'NNS': 1})"
2833,"Counter({'NN': 4, '.': 3, 'VB': 2, 'MD': 1, 'WRB': 1, 'VBD': 1, 'PRP$': 1, 'IN': 1, 'DT': 1})"
2835,"Counter({'NN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
2837,"Counter({'NN': 6, 'VB': 3, 'JJ': 3, 'DT': 3, 'IN': 2, 'MD': 1, 'CC': 1, ',': 1, '.': 1, 'PRP$': 1})"
2839,"Counter({'VB': 1, '.': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'DT': 1, 'NNS': 1})"
2841,"Counter({'JJ': 2, 'NNS': 2, 'VB': 1, 'NN': 1, '.': 1, 'TO': 1, 'IN': 1})"
2844,"Counter({'MD': 1, 'VB': 1, 'VBN': 1, '.': 1, 'RB': 1, 'NNS': 1})"
2846,"Counter({'VB': 2, 'NN': 2, 'JJS': 2, 'TO': 2, 'IN': 2, 'DT': 2, 'NNS': 2, 'PRP$': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1})"
2847,"Counter({'NN': 1, 'VBD': 1, 'JJS': 1, 'CD': 1, 'WDT': 1, 'IN': 1, 'DT': 1, '.': 1})"
2849,"Counter({'VBZ': 1, '.': 1, 'NN': 1, 'JJ': 1, 'WP': 1})"
2851,"Counter({'NN': 5, 'JJ': 4, 'VB': 3, 'CC': 3, 'NNS': 3, 'PRP$': 2, 'TO': 2, 'VBP': 2, 'PRP': 2, 'IN': 2, 'DT': 2, '.': 2, 'MD': 1, 'CD': 1, 'VBZ': 1})"
2853,"Counter({'NN': 6, 'DT': 3, 'JJ': 2, 'IN': 2, 'WP': 1, '.': 1, 'VBZ': 1, 'NNS': 1})"
2855,"Counter({'VB': 2, 'MD': 1, 'IN': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'RB': 1, 'WP': 1, 'NNS': 1})"
2857,"Counter({'VB': 3, 'NN': 2, 'WRB': 1, '.': 1, 'TO': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1})"
2859,"Counter({'NN': 3, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'NNS': 1})"
2861,"Counter({'VB': 2, 'NN': 2, 'VBZ': 2, 'WRB': 1, 'VBG': 1, 'PRP$': 1, '.': 1, 'PRP': 1})"
2863,"Counter({'NN': 5, 'IN': 3, 'DT': 3, 'VB': 2, 'VBG': 1, 'VBD': 1, 'PRP$': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'RP': 1, 'NNS': 1})"
2865,"Counter({'NN': 3, 'CC': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'DT': 1, 'NNS': 1, 'NNP': 1})"
2867,"Counter({'NN': 6, 'IN': 3, 'VBG': 1, 'CC': 1, 'WP': 1, '.': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
2869,"Counter({'NNS': 3, 'WP': 2, '.': 2, 'VBP': 2, 'JJ': 2, 'IN': 2, 'VBZ': 2, 'VBG': 1, 'PRP': 1})"
2871,"Counter({'NN': 3, 'VB': 2, 'WRB': 1, '.': 1, 'TO': 1, 'PRP': 1, 'JJ': 1, 'VBZ': 1})"
2873,"Counter({'NN': 3, 'DT': 2, 'WP': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1})"
2875,"Counter({'VB': 2, 'NN': 2, 'DT': 2, 'WRB': 1, 'CD': 1, 'PRP': 1, 'IN': 1, '.': 1})"
2877,"Counter({'NN': 2, 'VBD': 2, 'JJ': 2, 'DT': 2, 'IN': 1, ',': 1, '.': 1, 'WP': 1, 'NNS': 1})"
2879,"Counter({'NN': 2, 'MD': 1, 'VB': 1, 'IN': 1, 'JJS': 1, 'CD': 1, 'WP': 1, 'VBZ': 1, 'DT': 1, '.': 1})"
2881,"Counter({'NN': 2, 'WP': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
2883,"Counter({'WRB': 2, 'NN': 2, 'VBD': 2, 'PRP': 2, 'IN': 2, 'DT': 2, 'VB': 1, '.': 1, 'JJ': 1})"
2885,"Counter({'VBP': 6, 'NN': 4, 'VB': 3, 'TO': 3, 'JJ': 3, 'CC': 2, '.': 2, 'VBG': 1, 'RB': 1, 'PRP': 1, 'DT': 1, 'NNS': 1})"
2887,"Counter({'NN': 2, '.': 1, 'TO': 1, 'VBP': 1, 'JJ': 1, 'WP': 1, 'DT': 1, 'NNS': 1})"
2889,"Counter({'NN': 4, 'PRP': 3, '.': 2, 'VB': 2, 'IN': 2, 'MD': 1, 'PRP$': 1, 'RB': 1, 'VBD': 1, 'CC': 1, 'VBN': 1, 'VBP': 1, 'JJ': 1, 'NNP': 1})"
2891,"Counter({'NN': 2, 'MD': 1, 'VB': 1, '.': 1})"
2893,"Counter({'NN': 4, 'VBG': 2, 'CD': 2, 'JJ': 2, 'DT': 2, 'NNS': 2, 'VB': 1, '$': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, '.': 1, 'NNP': 1})"
2895,"Counter({'VB': 2, 'NN': 2, 'WRB': 1, '.': 1, 'VBP': 1, ':': 1, 'NNS': 1})"
2897,"Counter({'NN': 2, 'VB': 1, 'WRB': 1, 'PRP$': 1, 'RP': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, '.': 1, 'NNS': 1})"
2899,"Counter({'NN': 4, 'JJ': 3, '.': 2, 'VBZ': 2, 'VB': 1, '(': 1, 'PRP': 1, 'RB': 1, 'WP': 1})"
2901,"Counter({'VB': 2, 'NN': 2, 'JJ': 2, 'WRB': 1, '.': 1, 'TO': 1, 'VBP': 1, 'IN': 1})"
2903,"Counter({'VBG': 1, 'JJ': 1, 'VBN': 1, '.': 1, 'VBP': 1, 'RB': 1, 'NNS': 1})"
2905,"Counter({'NN': 2, 'PRP': 2, 'IN': 2, 'VB': 1, 'WRB': 1, 'VBD': 1, 'CC': 1, 'JJS': 1, 'VBN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'DT': 1})"
2907,"Counter({'NN': 2, 'VB': 1, 'WP': 1, 'JJS': 1, '.': 1, 'TO': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
2909,"Counter({'RB': 2, 'NN': 2, 'VBP': 2, 'WRB': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
2911,"Counter({'NN': 7, 'JJ': 3, 'DT': 3, 'VB': 2, 'TO': 2, 'IN': 2, 'WRB': 1, 'RB': 1, 'VBD': 1, 'CC': 1, '.': 1})"
2913,"Counter({'VB': 2, 'MD': 1, 'NN': 1, '.': 1})"
2915,"Counter({'NN': 3, 'NNS': 2, 'VBG': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'DT': 1, 'NNP': 1})"
2917,"Counter({'NN': 3, 'VB': 2, 'WRB': 1, '.': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
2919,"Counter({'VBP': 1, 'WDT': 1, 'NN': 1, 'JJ': 1, '.': 1})"
2921,"Counter({'NN': 4, 'IN': 3, 'CD': 2, 'MD': 1, 'VBG': 1, 'JJ': 1, 'CC': 1, 'VBP': 1, 'RB': 1, '.': 1, 'NNS': 1})"
2922,"Counter({'NN': 2, 'JJ': 2, 'VB': 1, 'WRB': 1, 'RB': 1, 'VBG': 1, 'VBP': 1, 'PRP': 1, 'VBZ': 1, '.': 1})"
2924,"Counter({'NN': 4, 'WP': 2, '.': 2, 'IN': 2, 'VBZ': 2, 'VBG': 1})"
2926,"Counter({'NN': 2, 'VBZ': 2, 'DT': 2, 'WP': 1, '.': 1, 'TO': 1, 'PRP': 1, 'IN': 1})"
2928,"Counter({'NN': 8, 'IN': 5, 'DT': 2, 'WRB': 1, 'JJ': 1, '.': 1, 'VBP': 1, 'RB': 1, 'VBZ': 1})"
2930,"Counter({'NN': 4, 'VB': 2, '.': 2, 'MD': 1, 'WRB': 1, 'VBD': 1, 'VBN': 1, 'WDT': 1, 'PRP': 1, 'JJ': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
2932,"Counter({'VB': 2, 'NN': 2, 'WRB': 1, '.': 1, 'VBP': 1, 'IN': 1, 'DT': 1})"
2934,"Counter({'NN': 4, 'PRP$': 3, 'VB': 2, 'VBP': 2, 'IN': 2, 'WRB': 1, 'CC': 1, '.': 1, 'JJ': 1})"
2936,"Counter({'NN': 2, 'VBZ': 1, 'DT': 1, '.': 1, 'WP': 1})"
2938,"Counter({'NN': 2, 'TO': 2, 'VB': 1, '.': 1, 'PRP': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
2940,"Counter({'NN': 2, 'JJS': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
2942,"Counter({'NN': 4, 'IN': 3, 'DT': 3, 'VB': 2, 'TO': 2, '.': 1, 'PRP': 1, 'JJ': 1, 'VBZ': 1, 'NNS': 1})"
2944,"Counter({'JJ': 5, 'NN': 4, 'DT': 4, 'VB': 3, 'WRB': 2, 'CD': 2, 'TO': 2, 'VBP': 2, '.': 2, 'RB': 1, 'VBD': 1, 'VBZ': 1, 'NNS': 1})"
2946,"Counter({'NN': 4, 'DT': 2, 'JJS': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'NNS': 1, 'NNP': 1})"
2948,"Counter({'VBG': 2, 'IN': 2, 'NN': 1, '.': 1, 'PRP': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1})"
2950,"Counter({'DT': 3, 'IN': 2, 'NNS': 2, 'NN': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1})"
2952,"Counter({'.': 3, 'NNS': 3, 'NN': 2, 'JJ': 2, 'IN': 2, 'WRB': 1, 'CC': 1, 'JJS': 1, ',': 1, 'VBP': 1, 'WDT': 1, 'VBZ': 1, 'DT': 1, 'CD': 1})"
2954,"Counter({'NN': 10, 'IN': 4, 'DT': 4, 'VB': 2, '.': 2, 'PRP': 2, 'RB': 2, 'MD': 1, 'VBG': 1, 'VBD': 1, 'CC': 1, 'JJR': 1, 'TO': 1, 'VBZ': 1})"
2956,"Counter({'NN': 2, 'JJS': 1, '.': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
2958,"Counter({'NN': 4, 'JJ': 4, 'NNS': 4, 'VBG': 3, 'IN': 3, ',': 2, '.': 2, 'DT': 2, 'MD': 1, 'PRP$': 1, 'CC': 1, 'VB': 1, 'VBP': 1, 'PRP': 1})"
2960,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'IN': 1, ',': 1, '.': 1, 'TO': 1, 'WP': 1, 'DT': 1, 'PRP$': 1})"
2962,"Counter({'VB': 2, 'MD': 1, 'WRB': 1, 'NN': 1, 'PRP$': 1, '.': 1, 'PRP': 1, 'RB': 1, 'IN': 1, 'VBZ': 1})"
2964,"Counter({'JJ': 4, 'NN': 2, 'IN': 2, 'DT': 2, '.': 1, 'WP': 1, 'VBZ': 1, 'NNS': 1})"
2966,"Counter({'NN': 2, 'JJ': 2, 'MD': 1, 'VB': 1, 'WRB': 1, '.': 1, 'PRP': 1, 'IN': 1})"
2968,"Counter({'VB': 2, 'NN': 2, '.': 2, 'MD': 1, 'WRB': 1, 'RB': 1, 'PRP': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
2970,"Counter({'VB': 3, 'MD': 1, 'NN': 1, 'IN': 1, 'JJR': 1, '.': 1, 'TO': 1, 'WP': 1, 'NNS': 1})"
2972,"Counter({'NNS': 2, 'VB': 1, 'NN': 1, 'CC': 1, '.': 1, 'TO': 1, 'JJ': 1, 'WP': 1, 'VBZ': 1, 'DT': 1})"
2974,"Counter({'NN': 6, '.': 3, 'NNS': 2, 'MD': 1, 'VB': 1, 'VBD': 1, 'CD': 1, 'VBP': 1, 'PRP': 1, 'JJ': 1, 'IN': 1, 'DT': 1, ':': 1})"
2976,"Counter({'NN': 2, 'JJ': 2, 'VB': 1, '.': 1, 'TO': 1, 'VBZ': 1, 'DT': 1})"
2978,"Counter({'NN': 7, 'VB': 4, 'RB': 3, 'VBD': 2, 'CC': 2, 'PRP': 2, 'WRB': 1, 'JJ': 1, 'PRP$': 1, ',': 1, 'TO': 1, 'VBP': 1, 'IN': 1, 'DT': 1, '.': 1, 'NNS': 1})"
2980,"Counter({'JJ': 2, 'WRB': 1, 'NN': 1, '.': 1, 'IN': 1, 'VBZ': 1})"
2982,"Counter({'VB': 2, 'MD': 1, 'WRB': 1, 'NN': 1, 'PRP$': 1, '.': 1, 'JJ': 1, 'IN': 1, 'RP': 1})"
2984,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'IN': 1, 'PRP$': 1, '.': 1, 'TO': 1, 'WP': 1, 'DT': 1, 'NNS': 1})"
2986,"Counter({'VB': 2, 'WRB': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'IN': 1, 'NNS': 1})"
2988,"Counter({'VB': 2, 'NN': 2, 'DT': 2, 'WRB': 1, '.': 1, 'VBP': 1, 'IN': 1})"
2990,"Counter({'NNS': 2, 'VB': 1, 'WP': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'IN': 1})"
2992,"Counter({'NN': 3, 'IN': 2, 'MD': 1, 'VB': 1, 'JJS': 1, 'CD': 1, 'WP': 1, 'VBZ': 1, 'DT': 1, '.': 1, 'NNS': 1})"
2994,"Counter({'NN': 2, 'NNS': 2, 'MD': 1, 'VB': 1, 'IN': 1, '.': 1, 'RB': 1, 'WP': 1})"
2996,"Counter({'NN': 4, 'IN': 3, 'VB': 2, 'MD': 1, 'WRB': 1, '.': 1, 'JJ': 1})"
2998,"Counter({'NN': 3, 'VB': 1, 'VBN': 1, ',': 1, 'VBP': 1, 'WDT': 1, 'EX': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1, '.': 1, 'PRP': 1})"
3000,"Counter({'MD': 1, 'VB': 1, 'WRB': 1, 'NN': 1, 'PRP$': 1, '.': 1, 'PRP': 1})"
3002,"Counter({'JJ': 2, 'VB': 1, 'NN': 1, '.': 1, 'TO': 1, 'PRP': 1, 'IN': 1, 'VBZ': 1})"
3004,"Counter({'NN': 3, 'IN': 3, 'JJ': 2, 'MD': 1, 'VB': 1, 'WRB': 1, '.': 1, 'NNS': 1})"
3006,"Counter({'NN': 2, 'CC': 1, 'JJS': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'DT': 1, 'NNS': 1})"
3008,"Counter({'MD': 1, 'VB': 1, 'WRB': 1, 'RB': 1, 'NN': 1, '.': 1, 'JJ': 1, 'IN': 1, 'NNS': 1})"
3010,"Counter({'VB': 1, 'WP': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1})"
3012,"Counter({'NN': 2, 'WRB': 1, 'VBN': 1, 'RBR': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, ':': 1, 'NNS': 1})"
3014,"Counter({'NNS': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, '.': 1})"
3016,"Counter({'VB': 2, 'NNS': 1, 'VBP': 1, 'WRB': 1, '.': 1})"
3018,"Counter({'IN': 3, 'NN': 2, 'VBN': 2, 'VBP': 2, 'PRP': 2, 'DT': 2, 'WRB': 1, 'RB': 1, 'CC': 1, 'JJS': 1, ',': 1, 'JJ': 1, 'VBZ': 1, '.': 1, 'NNS': 1})"
3020,"Counter({'PRP$': 1, 'WRB': 1, 'NN': 1, 'CC': 1, '.': 1, 'JJ': 1, 'WP': 1, 'VBZ': 1})"
3022,"Counter({'VB': 3, 'MD': 1, 'WRB': 1, 'NN': 1, ',': 1, '.': 1, 'TO': 1, 'VBP': 1, 'PRP': 1, 'IN': 1, 'DT': 1})"
3024,"Counter({'NN': 2, 'VB': 1, 'WRB': 1, '.': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
3026,"Counter({'NN': 3, 'DT': 2, 'CD': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, ':': 1, 'NNS': 1})"
3028,"Counter({'NN': 2, 'NNS': 2, 'JJS': 1, '.': 1, 'TO': 1, 'VBP': 1, 'WDT': 1, 'RB': 1, 'IN': 1, 'DT': 1})"
3030,"Counter({'DT': 2, 'NN': 1, 'CD': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, '.': 1, 'NNS': 1})"
3032,"Counter({'NN': 4, 'JJ': 3, 'IN': 3, 'VBZ': 2, 'DT': 2, 'CD': 2, 'NNS': 2, 'VB': 1, 'WRB': 1, 'CC': 1, '(': 1, '.': 1, 'RP': 1, ')': 1})"
3034,"Counter({'IN': 3, 'VB': 2, 'NN': 2, 'PRP': 2, 'VBG': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'WRB': 1})"
3036,"Counter({'NN': 3, 'JJ': 2, 'PRP$': 1, 'IN': 1, 'CD': 1, 'WP': 1, 'VBZ': 1, '.': 1, 'NNS': 1, 'NNP': 1})"
3038,"Counter({'NN': 3, 'VB': 1, 'IN': 1, 'JJS': 1, '.': 1, 'TO': 1, 'WP': 1, 'VBZ': 1, 'DT': 1})"
3040,"Counter({'NN': 3, 'VB': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
3042,"Counter({'VB': 2, 'MD': 1, 'NN': 1, 'IN': 1, '.': 1, 'TO': 1, 'PRP': 1, 'WP': 1, 'DT': 1, 'NNS': 1})"
3044,"Counter({'NN': 3, 'PRP': 3, 'VBP': 2, 'DT': 2, 'WRB': 1, 'CC': 1, '.': 1, 'WDT': 1, 'WP': 1, 'VBZ': 1})"
3046,"Counter({'NN': 5, 'VB': 1, 'CC': 1, 'RBR': 1, ',': 1, 'TO': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, '.': 1})"
3048,"Counter({'NN': 3, 'MD': 1, 'WRB': 1, 'JJ': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'RB': 1, 'DT': 1})"
3050,"Counter({'NN': 5, 'VBP': 3, 'PRP$': 2, 'VBN': 2, 'RB': 2, 'IN': 2, 'DT': 2, 'VB': 1, 'WRB': 1, 'CC': 1, ',': 1, 'TO': 1, 'PRP': 1, '.': 1, 'NNS': 1})"
3052,"Counter({'VB': 2, 'PRP': 2, 'VBZ': 2, 'WRB': 1, 'NN': 1, 'PRP$': 1, '.': 1, 'WP': 1})"
3054,"Counter({'NN': 4, 'VB': 2, 'WP': 1, '.': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
3056,"Counter({'NN': 2, 'PRP$': 1, '.': 1, 'VBP': 1, 'WDT': 1, 'JJ': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
3058,"Counter({'JJ': 3, 'VB': 2, 'NN': 2, '.': 2, 'TO': 2, 'VBP': 2, 'WRB': 1, 'CC': 1, 'VBN': 1, 'WDT': 1, 'PRP': 1, 'IN': 1, 'DT': 1, 'NNS': 1})"
3060,"Counter({'VB': 3, 'IN': 3, 'NN': 2, 'CD': 2, 'WRB': 1, '$': 1, ')': 1, '(': 1, ',': 1, 'TO': 1, 'VBP': 1, 'JJ': 1, 'DT': 1, '.': 1, 'NNS': 1})"
3062,"Counter({'NN': 3, 'WRB': 1, '.': 1, 'JJ': 1, 'VBZ': 1, 'DT': 1})"
3064,"Counter({'WRB': 1, 'NN': 1, 'VBG': 1, '.': 1, 'JJ': 1, 'VBZ': 1})"
3066,"Counter({'VB': 2, 'NN': 2, 'MD': 1, 'WRB': 1, 'PRP$': 1, '.': 1, 'IN': 1, 'VBG': 1, 'DT': 1, 'NNS': 1})"
3068,"Counter({'VBZ': 1, '.': 1, 'NN': 1, 'JJ': 1, 'WP': 1})"
3070,"Counter({'VB': 2, 'WRB': 1, '.': 1, 'PRP': 1, 'JJ': 1, 'NNS': 1})"
3072,"Counter({'RB': 5, 'NN': 3, '.': 3, 'VBP': 3, 'PRP$': 2, 'VBG': 2, 'VBN': 2, 'VB': 2, 'JJ': 2, 'IN': 2, 'WP': 1, 'NNS': 1})"
3074,"Counter({'VB': 2, 'WRB': 2, 'IN': 2, 'MD': 1, 'NN': 1, 'VBD': 1, '.': 1, 'PRP': 1, 'NNS': 1})"
3076,"Counter({'NN': 1, 'WP': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1, 'NNS': 1})"
3078,"Counter({'.': 2, 'JJ': 2, 'WRB': 1, 'CC': 1, 'JJR': 1, 'VBP': 1, 'NNS': 1})"
3080,"Counter({'NN': 2, '.': 1, 'EX': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
3082,"Counter({'NN': 6, 'JJ': 2, 'IN': 2, 'DT': 2, 'VBG': 1, 'CD': 1, '.': 1, 'VBP': 1, 'PRP': 1, 'VBZ': 1, ':': 1})"
3084,"Counter({'NN': 2, 'WRB': 1, 'RBR': 1, '.': 1, 'JJ': 1, 'IN': 1, 'VBZ': 1, 'DT': 1})"
3086,"Counter({'VBP': 2, 'PRP': 2, 'IN': 2, 'WRB': 1, 'NN': 1, 'CD': 1, 'RP': 1, 'DT': 1, '.': 1})"
3088,"Counter({'NN': 8, ',': 3, 'JJ': 3, '.': 2, 'MD': 1, 'PRP$': 1, 'WRB': 1, 'CC': 1, '(': 1, 'VB': 1, ')': 1, 'IN': 1, 'DT': 1})"
3090,"Counter({'MD': 1, 'VB': 1, 'VBG': 1, 'NN': 1, 'WP': 1, 'PRP$': 1, '.': 1, 'VBP': 1, 'IN': 1})"
3092,"Counter({'VB': 2, 'WRB': 1, 'NN': 1, 'CD': 1, 'VBP': 1, 'JJ': 1, 'VBG': 1, '.': 1, 'NNS': 1})"
3094,"Counter({'RB': 3, 'JJ': 2, 'VBG': 1, 'CD': 1, 'VBZ': 1, '.': 1, 'NNS': 1})"
3096,"Counter({'NN': 3, 'IN': 3, 'VB': 2, 'WRB': 2, 'VBP': 2, 'JJ': 2, 'MD': 1, ')': 1, '(': 1, 'PRP$': 1, '.': 1, 'PRP': 1, 'VBG': 1, 'DT': 1})"
3098,"Counter({'NN': 7, 'IN': 4, '.': 3, 'JJ': 3, 'RB': 2, 'VBP': 2, 'NNS': 2, 'VBG': 1, 'CC': 1, ',': 1, 'PRP': 1, 'WRB': 1, 'DT': 1})"
3100,"Counter({'VB': 2, 'NN': 2, 'WRB': 1, '.': 1, 'VBP': 1, 'DT': 1})"
3102,"Counter({'VBZ': 1, '.': 1, 'VBG': 1, 'NN': 1, 'WP': 1})"
3104,"Counter({'NN': 4, 'VBD': 1, '.': 1, 'EX': 1, 'RB': 1, 'DT': 1})"
3106,"Counter({'VBP': 2, 'JJ': 2, 'NN': 1, 'WP': 1, '.': 1, 'IN': 1, 'NNS': 1})"
3108,"Counter({'NN': 2, 'VB': 1, '.': 1, 'WRB': 1, 'VBD': 1})"
3110,"Counter({'NN': 3, '.': 2, 'JJ': 2, 'VBZ': 2, 'VB': 1, 'CC': 1, 'VBP': 1, 'PRP': 1, 'NNS': 1})"
3112,"Counter({'NNS': 3, 'VB': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'IN': 1, 'DT': 1})"
3114,"Counter({'MD': 1, 'VB': 1, 'WRB': 1, 'NN': 1, '.': 1, 'VBP': 1, 'JJ': 1})"
3116,"Counter({'VB': 3, 'NN': 2, 'JJ': 2, 'MD': 1, 'WRB': 1, 'CC': 1, '.': 1, 'TO': 1, 'IN': 1, 'NNS': 1})"
3118,"Counter({'NN': 2, 'MD': 1, 'VB': 1, 'WRB': 1, '.': 1, 'JJ': 1})"
3120,"Counter({'NN': 4, 'IN': 2, 'DT': 2, 'VBG': 1, 'WP': 1, '.': 1, 'VBZ': 1})"
3121,"Counter({'NN': 3, '.': 3, 'VB': 2, 'CC': 2, 'CD': 2, 'MD': 1, 'VBG': 1, 'TO': 1, 'VBP': 1, 'JJ': 1, 'NNS': 1})"
3123,"Counter({'NN': 1, 'JJS': 1, 'CD': 1, 'VBP': 1, 'WDT': 1, 'IN': 1, 'DT': 1, '.': 1, 'NNS': 1})"
3125,"Counter({'VB': 2, 'WRB': 1, '.': 1, 'VBP': 1, 'JJ': 1, 'NNS': 1})"
3127,"Counter({'NN': 6, 'DT': 5, 'TO': 3, 'IN': 3, 'VB': 2, 'MD': 1, 'VBD': 1, ',': 1, 'CD': 1, 'PRP': 1, 'RB': 1, '.': 1})"
